,body,mind,achieve,social,meaning,gender,age,pandemic
9692,2,2,2,2,1,0,4,0
9693,2,2,2,1,2,0,3,0
9694,3,2,3,3,3,1,4,0
9695,3,3,2,3,2,1,1,0
9696,3,3,3,3,3,0,3,0
9697,3,2,2,3,1,1,2,0
9698,3,3,3,3,3,0,2,0
9699,2,3,1,1,2,0,4,0
9700,2,2,1,1,2,1,4,0
9701,3,3,1,2,2,0,2,0
9702,3,3,2,3,2,0,1,0
9703,2,2,1,1,2,1,4,0
9704,3,3,1,3,2,0,4,0
9705,2,3,3,3,2,0,3,0
9706,2,3,2,2,1,1,4,0
9707,2,3,2,3,2,1,3,0
9708,1,3,2,1,2,1,3,0
9709,3,3,2,3,2,1,4,0
9710,3,2,1,1,2,1,2,0
9711,2,3,1,1,1,1,4,0
9712,2,2,3,3,2,1,3,0
9713,2,3,1,2,2,0,1,0
9714,1,2,1,2,1,1,3,0
9715,2,2,2,3,2,1,4,0
9716,2,3,1,1,1,0,2,0
9717,2,3,2,3,2,0,4,0
9718,3,2,2,3,1,1,1,0
9719,2,3,1,2,1,0,3,0
9720,2,2,1,2,1,0,2,0
9721,3,3,3,2,1,1,1,0
9722,3,2,3,3,2,1,2,0
9723,3,3,2,3,3,0,2,0
9724,2,3,2,2,2,1,4,0
9725,2,3,2,2,2,1,4,0
9726,2,2,2,2,2,0,3,0
9727,3,3,1,3,1,1,1,0
9728,3,2,1,2,1,1,1,0
9729,2,1,1,3,1,1,1,0
9730,3,3,2,3,2,1,1,0
9731,3,3,2,3,1,1,1,0
9732,2,2,1,3,1,1,1,0
9733,3,2,2,3,2,1,1,0
9734,3,1,3,2,2,1,1,0
9735,3,2,3,2,1,1,1,0
9736,3,3,2,3,2,1,1,0
9737,2,2,3,3,2,1,1,0
9738,3,2,2,3,1,1,1,0
9739,3,2,2,3,2,1,1,0
9740,3,2,2,3,2,1,1,0
9741,3,3,1,3,1,1,1,0
9742,2,2,3,3,3,1,1,0
9743,2,3,2,2,1,0,2,0
9744,2,2,2,1,2,1,3,0
9745,2,2,3,3,2,0,4,0
9746,3,3,1,3,3,1,4,0
9747,2,2,1,3,1,1,2,0
9748,2,1,1,2,1,0,2,0
9749,3,3,2,3,2,1,4,0
9750,3,3,2,3,2,1,2,0
9751,3,3,1,1,1,0,1,0
9752,3,3,1,2,1,1,4,0
9753,2,3,1,3,2,1,1,0
9754,3,2,2,3,1,1,2,0
9755,3,3,2,2,1,0,2,0
9756,3,3,1,2,1,0,3,0
9757,3,3,1,2,3,1,2,0
9758,2,3,2,3,2,1,1,0
9759,3,2,2,2,2,1,3,0
9760,2,1,2,2,2,1,4,0
9761,2,3,3,3,3,1,3,0
9762,2,2,2,3,1,1,3,0
9763,2,2,2,3,3,0,1,0
9764,2,3,2,3,3,0,3,0
9765,3,3,2,3,3,1,4,0
9766,3,3,2,3,2,1,3,0
9767,2,3,2,3,1,0,3,0
9768,3,2,1,2,1,0,2,0
9769,2,3,2,2,1,0,3,0
9770,3,2,1,2,2,1,4,0
9771,2,1,2,3,2,1,2,0
9772,1,2,2,2,2,1,2,0
9773,3,3,3,2,3,0,2,0
9774,2,3,2,3,2,0,2,0
9775,2,2,2,2,2,1,4,0
9776,3,3,3,1,2,1,4,0
9777,2,3,1,2,1,0,2,0
9778,2,3,1,3,3,1,2,0
9779,2,3,1,2,2,1,2,0
9780,2,2,2,2,2,1,2,0
9781,3,3,2,2,2,1,1,0
9782,2,1,1,3,1,0,1,0
9783,3,2,2,3,2,1,3,0
9784,1,1,2,2,1,0,3,0
9785,2,3,3,2,3,0,4,0
9786,1,2,1,1,1,0,2,0
9787,2,2,3,3,3,1,4,0
9788,2,1,2,1,1,0,2,0
9789,1,2,2,2,2,1,3,0
9790,3,2,3,1,1,0,2,0
9791,3,3,3,3,3,1,3,0
9792,2,3,2,3,1,0,3,0
9793,2,2,2,2,2,0,3,0
9794,2,2,1,2,1,1,1,0
9795,3,2,2,3,2,1,4,0
9796,3,2,1,2,1,1,2,0
9797,2,2,1,1,1,1,1,0
9798,3,3,2,2,1,1,3,0
9799,3,2,2,3,3,1,3,0
9800,2,3,2,3,1,1,4,0
9801,2,1,2,2,1,1,2,0
9802,3,3,2,1,1,0,4,0
9803,3,3,2,2,2,1,3,0
9804,2,3,3,2,3,1,3,0
9805,2,3,1,1,1,0,1,0
9806,1,2,2,2,2,1,3,0
9807,3,3,1,1,1,0,1,0
9808,3,2,1,2,1,1,1,0
9809,2,1,2,3,2,1,4,0
9810,3,3,3,3,2,1,1,0
9811,3,3,3,3,2,1,3,0
9812,2,3,2,3,2,1,4,0
9813,1,3,2,3,3,1,3,0
9814,1,2,2,3,2,1,2,0
9815,2,3,2,3,1,1,3,0
9816,2,2,3,3,2,1,2,0
9817,2,2,2,2,1,0,2,0
9818,3,3,1,3,1,0,2,0
9819,3,3,1,3,1,0,2,0
9820,3,2,1,3,1,1,2,0
9821,2,2,3,3,2,1,4,0
9822,3,2,2,1,2,1,3,0
9823,2,1,1,2,1,1,2,0
9824,2,2,1,3,1,0,2,0
9825,1,1,1,2,1,1,2,0
9826,2,2,1,2,2,1,4,0
9827,2,3,2,3,3,1,3,0
9828,2,2,1,1,1,1,3,0
9829,3,3,1,3,1,0,1,0
9830,3,3,1,2,1,1,2,0
9831,3,3,2,3,2,1,2,0
9832,1,1,1,1,1,0,2,0
9833,3,3,3,2,3,1,2,0
9834,2,3,2,2,1,0,2,0
9835,3,3,1,2,2,1,3,0
9836,2,3,3,3,3,1,4,0
9837,3,3,2,2,2,0,3,0
9838,3,3,3,3,1,0,2,0
9839,2,2,2,2,3,0,4,0
9840,3,2,3,2,2,1,1,0
9841,2,1,1,1,1,0,2,0
9842,3,3,1,2,3,0,2,0
9843,3,2,2,2,2,1,4,0
9844,3,3,3,3,3,0,4,0
9845,2,1,2,1,1,1,3,0
9846,1,2,1,2,3,0,3,0
9847,2,2,2,3,3,1,4,0
9848,2,2,2,3,3,1,4,0
9849,2,2,3,3,2,1,2,0
9850,3,3,2,1,2,0,4,0
9851,2,2,3,3,2,1,1,0
9852,2,2,3,3,2,1,1,0
9853,1,3,2,2,2,0,4,0
9854,2,3,2,3,2,0,2,0
9855,2,3,2,3,3,1,3,0
9856,3,2,3,2,3,0,2,0
9857,1,1,2,3,2,1,3,0
9858,2,2,2,3,1,1,2,0
9859,3,3,2,2,2,0,4,0
9860,2,3,2,3,2,1,2,0
9861,2,3,2,3,2,1,2,0
9862,2,2,2,2,2,1,3,0
9863,2,3,2,2,2,1,3,0
9864,2,3,2,2,2,1,3,0
9865,2,2,2,3,2,1,2,0
9866,2,2,3,3,3,1,2,0
9867,2,3,2,3,2,1,4,0
9868,2,3,1,2,2,1,4,0
9869,2,2,1,2,2,0,4,0
9870,2,3,2,3,3,1,3,0
9871,3,3,3,3,2,1,2,0
9872,3,2,3,2,2,1,1,0
9873,3,2,3,2,2,1,1,0
9874,2,2,3,1,2,1,2,0
9875,2,3,2,2,2,1,1,0
9876,3,3,2,3,3,1,4,0
9877,3,2,2,1,2,1,1,0
9878,2,2,1,2,1,0,1,0
9879,2,2,1,1,1,0,2,0
9880,2,3,2,3,1,0,1,0
9881,3,3,3,2,1,1,2,0
9882,3,3,2,3,2,0,3,0
9883,2,2,2,3,3,1,2,0
9884,3,3,3,2,2,0,3,0
9885,3,3,2,2,2,1,3,0
9886,2,3,2,3,2,1,3,0
9887,3,2,1,2,1,1,2,0
9888,2,2,1,3,2,1,2,0
9889,2,3,1,2,2,1,4,0
9890,2,2,1,2,1,1,2,0
9891,3,3,2,3,3,1,4,0
9892,2,2,3,2,2,0,3,0
9893,3,2,2,3,2,1,3,0
9894,2,2,2,3,2,0,3,0
9895,1,1,1,1,1,0,3,0
9896,2,3,3,2,2,0,3,0
9897,2,3,2,3,2,0,3,0
9898,3,3,2,2,2,0,3,0
9899,1,1,2,2,2,0,3,0
9900,2,2,1,3,3,1,2,0
9901,3,3,2,3,2,1,2,0
9902,2,3,3,3,2,1,2,0
9903,2,3,3,3,2,0,2,0
9904,2,3,3,3,2,0,2,0
9905,2,2,2,3,2,1,3,0
9906,2,3,2,3,2,1,4,0
9907,3,2,2,3,2,1,4,0
9908,3,3,3,3,3,1,4,0
9909,2,1,1,2,2,1,2,0
9910,2,2,2,2,2,1,2,0
9911,1,2,1,1,1,0,4,0
9912,3,1,2,2,1,0,2,0
9913,2,2,1,3,2,1,2,0
9914,3,3,2,2,2,1,4,0
9915,2,2,2,2,2,0,3,0
9916,3,2,1,2,1,1,3,0
9917,3,2,2,3,1,0,2,0
9918,3,3,3,3,2,1,2,0
9919,2,3,2,2,2,0,1,0
9920,2,3,1,2,2,0,4,0
9921,3,2,2,3,2,1,2,0
9922,2,2,3,2,2,1,1,0
9923,2,3,2,2,1,1,4,0
9924,2,2,2,3,2,1,3,0
9925,3,3,2,3,2,1,4,0
9926,2,3,1,2,1,1,3,0
9927,2,2,1,2,1,1,1,0
9928,3,2,1,3,1,1,3,0
9929,2,1,1,1,1,1,2,0
9930,2,1,1,1,1,1,2,0
9931,2,3,2,3,2,1,3,0
9932,3,2,2,1,2,1,3,0
9933,3,1,1,1,1,1,4,0
9934,3,1,1,2,2,1,2,0
9935,1,1,1,2,1,1,3,0
9936,2,3,1,2,1,1,4,0
9937,1,3,2,3,1,0,2,0
9938,2,2,2,2,2,0,2,0
9939,2,3,2,3,2,1,3,0
9940,3,3,3,2,1,1,3,0
9941,3,1,1,3,2,1,3,0
9942,3,2,3,2,3,1,4,0
9943,3,3,1,2,2,1,2,0
9944,1,1,1,2,1,0,3,0
9945,2,2,1,3,1,1,1,0
9946,3,3,3,3,2,1,2,0
9947,3,2,1,3,2,0,2,0
9948,3,3,2,3,3,1,3,0
9949,3,3,2,2,3,0,2,0
9950,2,2,2,2,1,0,2,0
9951,3,3,2,2,2,0,3,0
9952,2,3,2,3,2,1,2,0
9953,1,2,2,3,3,1,4,0
9954,2,2,3,2,1,1,2,0
9955,2,2,3,2,1,1,2,0
9956,1,2,2,2,2,1,2,0
9957,1,2,2,2,1,0,2,0
9958,2,3,2,3,1,1,1,0
9959,3,3,2,2,2,1,2,0
9960,3,3,2,2,2,0,2,0
9961,3,3,1,1,1,0,2,0
9962,3,2,2,2,3,1,2,0
9963,2,3,1,1,1,0,2,0
9964,1,2,2,2,2,1,2,0
9965,3,2,3,3,3,0,3,0
9966,2,2,3,2,1,1,3,0
9967,2,2,3,2,1,1,3,0
9968,1,3,1,2,2,1,3,0
9969,1,2,1,1,1,1,3,0
9970,2,2,1,2,1,0,4,0
9971,2,2,1,3,2,1,3,0
9972,3,3,2,3,2,1,3,0
9973,2,2,1,1,1,1,3,0
9974,3,3,3,1,1,1,4,0
9975,3,2,3,3,3,0,3,0
9976,3,1,1,2,1,1,2,0
9977,2,2,1,2,1,0,1,0
9978,2,2,2,3,2,1,1,0
9979,3,2,2,2,1,1,2,0
9980,3,1,2,2,2,0,3,0
9981,2,2,1,2,2,1,1,0
9982,2,2,1,3,1,1,2,0
9983,3,3,2,2,1,0,2,0
9984,2,2,1,2,1,1,2,0
9985,1,2,2,2,1,1,2,0
9986,2,3,2,2,2,1,1,0
9987,1,2,1,1,1,1,4,0
9988,2,3,2,2,1,0,2,0
9989,2,3,3,2,3,0,3,0
9990,3,3,1,2,2,0,2,0
9991,1,2,3,2,3,1,2,0
9992,1,2,1,2,1,1,4,0
9993,3,3,2,3,2,0,3,0
9994,3,2,1,1,1,0,2,0
9995,2,2,1,3,1,0,2,0
9996,2,2,3,2,2,1,2,0
9997,2,3,2,1,1,0,2,0
9998,3,3,1,2,1,1,4,0
9999,3,2,3,2,3,1,4,0
10000,3,2,2,3,2,1,3,0
10001,3,2,1,2,1,1,3,0
10002,3,2,2,2,2,0,3,0
10003,2,2,1,1,1,0,2,0
10004,2,2,1,1,1,0,2,0
10005,3,2,3,1,2,1,2,0
10006,2,2,2,2,2,1,3,0
10007,3,2,3,3,3,0,1,0
10008,2,2,1,1,1,0,3,0
10009,3,2,1,2,2,1,3,0
10010,3,3,1,2,3,1,4,0
10011,2,2,3,3,3,0,3,0
10012,2,2,2,3,1,1,2,0
10013,3,2,3,2,2,1,4,0
10014,1,2,1,2,1,1,2,0
10015,2,2,1,2,1,1,1,0
10016,3,3,2,3,1,0,2,0
10017,2,3,2,2,1,0,3,0
10018,3,2,2,3,2,0,2,0
10019,3,3,3,3,3,0,3,0
10020,2,2,1,2,1,1,1,0
10021,1,3,2,3,2,1,4,0
10022,3,3,3,3,2,0,3,0
10023,2,3,2,2,2,0,3,0
10024,3,3,2,2,1,1,3,0
10025,3,3,2,3,3,0,3,0
10026,2,2,1,2,1,0,2,0
10027,2,2,2,2,3,1,4,0
10028,3,2,2,2,1,0,2,0
10029,1,3,1,2,1,0,2,0
10030,1,2,1,2,1,0,2,0
10031,2,2,2,3,3,1,4,0
10032,3,2,1,2,1,1,4,0
10033,2,3,2,2,2,0,4,0
10034,3,2,1,2,1,0,2,0
10035,2,1,1,1,1,1,2,0
10036,2,3,2,3,2,1,3,0
10037,3,2,1,3,2,1,1,0
10038,2,3,1,2,1,0,2,0
10039,2,3,1,2,1,0,2,0
10040,3,2,2,2,1,0,3,0
10041,2,3,1,2,1,1,2,0
10042,3,3,2,2,2,1,3,0
10043,3,2,2,2,2,0,3,0
10044,2,2,1,2,1,1,3,0
10045,3,3,2,2,1,1,4,0
10046,3,3,1,3,1,0,1,0
10047,1,2,1,1,2,0,4,0
10048,3,3,1,2,2,1,2,0
10049,2,3,2,2,2,1,3,0
10050,2,3,3,3,2,1,2,0
10051,3,3,2,2,1,1,3,0
10052,2,2,2,2,3,0,3,0
10053,2,3,2,3,1,1,2,0
10054,3,2,2,2,2,1,1,0
10055,2,3,2,2,1,1,2,0
10056,3,3,1,1,1,1,2,0
10057,3,1,1,2,1,1,2,0
10058,3,2,2,1,1,0,2,0
10059,2,2,3,2,2,1,3,0
10060,2,3,3,3,1,1,4,0
10061,2,3,3,3,3,1,4,0
10062,3,3,2,2,1,1,2,0
10063,1,2,2,2,1,0,2,0
10064,2,3,2,3,2,1,4,0
10065,2,2,2,2,2,1,3,0
10066,2,3,2,3,3,1,2,0
10067,2,2,1,2,1,0,2,0
10068,3,2,2,3,1,1,3,0
10069,2,3,2,1,2,1,4,0
10070,3,2,2,2,1,0,3,0
10071,3,2,2,3,3,1,3,0
10072,2,3,2,1,1,0,2,0
10073,3,2,2,2,2,1,3,0
10074,2,3,2,1,1,0,2,0
10075,3,2,1,2,2,1,4,0
10076,3,2,1,2,1,0,2,0
10077,1,2,1,2,2,1,4,0
10078,2,2,1,2,1,0,2,0
10079,1,3,1,3,1,0,2,0
10080,3,2,2,3,1,1,3,0
10081,2,3,2,2,1,0,1,0
10082,1,3,1,1,1,0,1,0
10083,2,3,2,2,2,1,3,0
10084,3,2,2,3,2,1,4,0
10085,1,3,2,3,2,1,2,0
10086,3,3,2,3,2,1,4,0
10087,3,1,2,2,2,1,3,0
10088,3,2,3,3,3,0,3,0
10089,2,2,1,2,1,0,2,0
10090,2,2,2,2,1,0,3,0
10091,1,2,1,3,1,0,2,0
10092,2,3,2,3,1,1,2,0
10093,3,2,1,1,1,0,2,0
10094,3,3,2,3,3,1,4,0
10095,2,1,1,2,2,1,3,0
10096,2,2,1,2,2,1,4,0
10097,3,2,2,2,1,1,4,0
10098,2,3,2,2,1,0,1,0
10099,2,3,1,2,1,0,3,0
10100,3,3,2,2,1,1,4,0
10101,2,3,2,3,2,1,4,0
10102,3,3,2,3,1,0,2,0
10103,3,3,1,1,1,0,2,0
10104,2,3,2,3,3,0,1,0
10105,3,2,3,3,2,0,1,0
10106,3,3,2,2,1,0,1,0
10107,3,3,3,3,2,0,1,0
10108,3,3,1,2,1,0,1,0
10109,2,3,3,3,3,0,1,0
10110,3,3,2,3,2,1,1,0
10111,1,2,2,2,2,1,3,0
10112,2,3,1,2,1,0,2,0
10113,2,3,3,3,2,1,3,0
10114,2,2,1,2,1,0,4,0
10115,3,2,1,2,1,1,2,0
10116,2,3,1,2,1,0,2,0
10117,1,2,2,2,1,1,2,0
10118,3,2,2,3,2,0,2,0
10119,3,3,2,3,2,1,4,0
10120,3,2,1,2,1,1,3,0
10121,1,2,2,2,1,1,2,0
10122,1,3,1,1,1,0,2,0
10123,2,1,2,2,2,1,3,0
10124,1,2,1,2,2,0,3,0
10125,2,2,2,1,1,1,3,0
10126,3,2,1,3,2,0,4,0
10127,1,2,2,2,1,0,3,0
10128,3,2,1,2,2,1,2,0
10129,2,1,1,2,1,0,3,0
10130,3,3,2,2,1,0,2,0
10131,3,3,1,2,3,1,3,0
10132,2,2,1,1,1,1,4,0
10133,2,2,2,2,3,1,3,0
10134,2,3,2,2,2,1,2,0
10135,2,3,2,2,2,0,2,0
10136,3,3,2,2,1,0,2,0
10137,2,3,1,2,1,1,1,0
10138,3,3,2,3,2,1,1,0
10139,2,1,2,3,2,0,3,0
10140,3,2,2,1,2,1,3,0
10141,3,3,2,3,2,1,2,0
10142,2,2,2,3,2,1,2,0
10143,3,2,2,2,2,1,2,0
10144,2,3,3,3,2,1,4,0
10145,1,1,1,1,1,0,4,0
10146,3,2,2,3,1,0,2,0
10147,2,2,1,1,2,1,4,0
10148,2,1,1,2,1,1,3,0
10149,2,3,2,2,2,0,4,0
10150,3,3,3,2,1,1,3,0
10151,3,3,3,3,2,0,3,0
10152,1,3,2,2,3,1,4,0
10153,2,3,2,2,2,0,2,0
10154,2,2,2,2,1,1,2,0
10155,2,3,2,2,1,1,4,0
10156,2,2,2,3,2,0,3,0
10157,2,3,2,3,3,0,3,0
10158,3,3,2,2,1,0,4,0
10159,2,2,1,2,1,1,1,0
10160,2,2,2,2,2,1,3,0
10161,2,2,1,2,1,0,3,0
10162,2,3,1,2,2,0,4,0
10163,1,2,1,2,1,1,2,0
10164,2,2,2,2,1,0,3,0
10165,3,1,2,1,1,0,2,0
10166,2,1,2,1,1,0,2,0
10167,2,2,1,1,1,0,2,0
10168,2,3,2,2,2,1,2,0
10169,3,3,2,2,1,0,3,0
10170,2,3,3,2,3,0,1,0
10171,3,3,3,3,2,1,1,0
10172,3,3,3,3,2,0,2,0
10173,2,2,2,2,1,0,4,0
10174,2,2,1,2,1,1,2,0
10175,3,3,2,3,1,1,2,0
10176,2,3,3,3,3,0,2,0
10177,2,1,2,3,1,1,3,0
10178,1,2,1,1,1,1,2,0
10179,2,3,2,2,2,1,4,0
10180,2,2,2,2,2,1,2,0
10181,1,2,1,2,2,1,3,0
10182,2,3,2,3,1,0,3,0
10183,3,3,3,3,2,1,4,0
10184,3,2,1,2,2,0,4,0
10185,3,2,1,2,2,0,4,0
10186,2,3,2,3,3,0,2,0
10187,3,3,1,2,2,1,4,0
10188,2,2,2,2,2,1,2,0
10189,3,2,2,3,2,1,4,0
10190,1,3,1,1,1,0,2,0
10191,2,1,1,1,2,1,1,0
10192,2,3,1,2,2,1,4,0
10193,3,3,1,2,1,1,2,0
10194,2,3,2,3,1,0,4,0
10195,2,3,1,2,1,1,3,0
10196,2,3,3,1,2,0,2,0
10197,3,2,1,2,2,0,3,0
10198,2,3,2,2,3,1,2,0
10199,2,3,2,2,1,0,2,0
10200,2,3,1,3,3,1,4,0
10201,2,3,2,2,2,0,4,0
10202,2,1,1,2,1,1,2,0
10203,2,2,2,1,1,1,2,0
10204,2,2,1,2,1,0,3,0
10205,1,2,2,2,2,1,3,0
10206,2,3,1,2,1,1,2,0
10207,2,2,1,2,2,1,2,0
10208,2,2,3,3,2,1,3,0
10209,3,3,3,2,2,1,2,0
10210,3,3,3,2,2,1,2,0
10211,2,3,2,2,2,0,3,0
10212,2,2,1,1,1,1,4,0
10213,3,3,2,2,2,0,4,0
10214,2,1,1,1,1,0,2,0
10215,2,3,2,3,2,1,3,0
10216,2,3,2,3,2,1,3,0
10217,2,3,2,2,3,0,4,0
10218,2,1,1,1,1,1,2,0
10219,3,3,3,2,3,0,2,0
10220,3,2,2,3,1,1,1,0
10221,2,3,2,2,2,1,4,0
10222,2,3,3,3,3,1,4,0
10223,2,3,2,2,2,1,2,0
10224,2,3,2,2,2,1,3,0
10225,2,3,1,2,1,1,2,0
10226,2,1,2,3,1,0,4,0
10227,3,2,1,1,1,0,3,0
10228,2,1,1,1,1,1,2,0
10229,2,2,1,1,1,1,2,0
10230,2,1,1,1,1,1,2,0
10231,3,3,2,3,1,0,3,0
10232,2,3,1,1,1,1,3,0
10233,1,2,1,1,1,1,3,0
10234,3,2,2,2,1,1,4,0
10235,2,2,1,2,1,0,2,0
10236,3,3,3,3,3,1,2,0
10237,3,3,3,3,2,1,4,0
10238,1,2,2,2,1,1,3,0
10239,1,2,2,3,1,0,2,0
10240,2,1,3,2,2,1,2,0
10241,3,2,3,3,2,1,2,0
10242,2,3,3,3,2,1,2,0
10243,3,2,1,2,3,1,4,0
10244,3,3,2,3,2,1,2,0
10245,3,2,1,2,2,1,2,0
10246,3,3,3,3,2,1,3,0
10247,2,2,2,3,1,1,4,0
10248,2,2,2,2,2,1,3,0
10249,3,2,2,3,1,1,2,0
10250,2,2,2,1,3,0,3,0
10251,2,2,2,2,2,1,4,0
10252,3,3,2,3,1,1,4,0
10253,1,1,2,3,3,1,1,0
10254,3,3,2,1,1,1,2,0
10255,3,3,2,3,3,1,2,0
10256,3,3,3,3,3,1,4,0
10257,2,1,2,2,1,0,3,0
10258,2,3,1,1,1,0,3,0
10259,2,3,1,3,3,1,4,0
10260,2,3,2,3,1,1,2,0
10261,2,3,1,2,2,0,3,0
10262,1,2,1,3,2,0,3,0
10263,2,2,2,2,1,0,2,0
10264,2,3,2,1,1,0,3,0
10265,3,3,2,3,2,1,2,0
10266,1,2,2,2,2,1,3,0
10267,2,3,1,2,1,0,2,0
10268,2,3,3,2,3,0,3,0
10269,2,2,1,3,3,1,4,0
10270,3,3,2,3,2,1,2,0
10271,2,3,1,2,1,0,4,0
10272,2,3,2,2,2,1,1,0
10273,2,3,2,2,2,1,4,0
10274,1,2,1,2,1,1,4,0
10275,2,3,3,3,3,1,4,0
10276,2,2,1,2,2,1,4,0
10277,3,2,1,2,1,1,4,0
10278,3,3,1,2,3,1,4,0
10279,2,2,1,3,2,0,3,0
10280,3,2,2,1,1,1,4,0
10281,3,3,3,3,3,1,4,0
10282,3,3,2,3,2,1,4,0
10283,3,3,3,3,3,1,3,0
10284,2,3,3,3,3,1,2,0
10285,2,2,2,3,2,1,4,0
10286,2,2,2,2,1,1,4,0
10287,3,3,2,3,2,1,4,0
10288,1,3,2,2,2,1,4,0
10289,2,3,2,2,1,1,4,0
10290,3,1,2,2,2,1,3,0
10291,2,3,3,2,2,1,3,0
10292,2,3,2,2,2,1,4,0
10293,3,3,2,3,2,1,4,0
10294,3,3,3,3,3,1,4,0
10295,3,2,1,2,1,0,3,0
10296,3,3,3,3,3,0,4,0
10297,2,2,3,3,2,1,3,0
10298,2,2,3,3,2,1,3,0
10299,3,2,3,2,2,1,3,0
10300,3,2,1,1,1,0,3,0
10301,2,3,1,1,2,1,4,0
10302,2,3,3,3,1,1,4,0
10303,3,3,2,2,2,1,3,0
10304,2,3,3,2,3,1,4,0
10305,2,3,2,2,1,1,4,0
10306,2,1,1,2,1,1,3,0
10307,1,1,1,1,1,0,3,0
10308,3,2,1,2,1,1,4,0
10309,3,3,1,3,1,1,2,0
10310,2,3,3,2,2,1,4,0
10311,3,2,2,1,1,0,2,0
10312,3,3,2,2,1,0,2,0
10313,3,3,2,2,2,1,3,0
10314,3,2,1,3,2,0,2,0
10315,3,2,2,2,1,0,2,0
10316,2,3,1,2,1,1,3,0
10317,3,3,2,2,1,0,2,0
10318,2,3,2,3,2,1,4,0
10319,3,3,3,2,3,1,4,0
10320,1,3,2,2,2,1,2,0
10321,2,2,2,2,1,0,2,0
10322,2,2,1,2,3,0,3,0
10323,2,2,1,1,1,1,4,0
10324,2,2,1,1,2,0,3,0
10325,2,3,2,2,1,1,4,0
10326,3,3,3,2,2,0,2,0
10327,3,2,2,3,3,1,3,0
10328,2,3,1,2,1,0,2,0
10329,2,3,1,2,2,0,2,0
10330,1,1,1,2,1,1,2,0
10331,1,1,1,1,1,1,1,0
10332,3,2,2,3,1,1,2,0
10333,3,3,2,2,3,0,4,0
10334,2,3,2,3,2,0,2,0
10335,2,3,2,2,1,1,4,0
10336,3,3,2,3,2,0,4,0
10337,3,2,3,2,3,1,3,0
10338,3,3,1,2,1,0,2,0
10339,3,2,1,2,1,0,2,0
10340,3,3,2,2,2,1,2,0
10341,2,2,2,3,3,1,4,0
10342,3,2,2,3,1,1,4,0
10343,3,2,2,3,1,1,4,0
10344,2,3,1,3,1,1,2,0
10345,2,3,2,3,3,1,2,0
10346,1,2,1,2,2,0,3,0
10347,1,2,3,3,3,1,4,0
10348,3,1,1,1,1,1,3,0
10349,2,2,2,3,1,1,2,0
10350,3,3,2,2,1,1,3,0
10351,1,2,1,1,1,1,4,0
10352,3,3,2,2,2,0,2,0
10353,3,3,2,2,2,0,2,0
10354,3,2,2,3,2,1,1,0
10355,2,3,1,1,1,1,4,0
10356,2,2,2,2,1,1,2,0
10357,3,3,2,3,2,1,3,0
10358,1,2,3,2,2,0,2,0
10359,2,2,2,3,1,1,2,0
10360,2,3,2,2,3,0,4,0
10361,3,2,1,2,1,1,2,0
10362,3,3,2,3,3,0,2,0
10363,3,3,2,3,3,0,2,0
10364,3,2,1,3,2,1,3,0
10365,2,2,1,1,1,1,4,0
10366,3,2,2,3,1,0,1,0
10367,3,3,2,2,3,0,4,0
10368,3,2,1,2,1,0,3,0
10369,3,3,2,3,3,0,2,0
10370,2,2,3,3,3,0,4,0
10371,2,2,1,2,1,1,2,0
10372,3,2,2,1,1,0,4,0
10373,3,3,2,2,3,1,4,0
10374,3,3,3,2,3,0,2,0
10375,3,2,3,3,3,1,4,0
10376,2,2,2,2,1,1,2,0
10377,3,2,2,3,3,1,2,0
10378,3,2,2,3,3,0,3,0
10379,3,3,3,2,3,0,4,0
10380,3,2,2,3,3,0,1,0
10381,3,3,3,3,2,0,4,0
10382,3,3,3,3,2,0,3,0
10383,2,3,2,1,1,1,2,0
10384,3,3,2,3,2,1,4,0
10385,1,1,1,2,1,1,2,0
10386,1,2,1,2,1,0,2,0
10387,1,2,1,2,1,0,2,0
10388,1,2,1,2,1,0,2,0
10389,2,1,3,1,3,1,4,0
10390,3,1,1,2,1,0,1,0
10391,2,1,2,2,2,1,3,0
10392,3,3,2,3,2,1,1,0
10393,2,3,1,3,2,0,1,0
10394,3,2,1,2,1,1,3,0
10395,1,3,3,3,3,0,3,0
10396,1,2,2,3,2,1,2,0
10397,2,3,2,2,1,1,4,0
10398,2,2,1,2,2,0,3,0
10399,3,2,2,3,2,1,3,0
10400,2,2,2,2,2,1,3,0
10401,2,2,2,2,2,1,2,0
10402,3,3,1,3,1,0,2,0
10403,2,2,2,2,1,1,2,0
10404,3,3,1,2,1,0,3,0
10405,1,3,1,2,1,0,2,0
10406,2,2,3,3,3,1,3,0
10407,2,3,2,2,2,0,3,0
10408,2,2,1,2,1,1,2,0
10409,2,3,3,3,2,0,2,0
10410,2,2,1,3,3,1,3,0
10411,2,3,1,1,1,0,2,0
10412,2,2,1,2,1,0,2,0
10413,2,2,3,3,3,0,2,0
10414,3,3,2,3,1,1,2,0
10415,2,2,1,3,2,1,3,0
10416,1,2,2,2,2,1,2,0
10417,2,3,1,3,3,1,3,0
10418,2,2,3,1,2,1,2,0
10419,3,2,3,2,2,1,2,0
10420,3,2,1,2,1,1,4,0
10421,2,3,3,3,3,1,2,0
10422,2,3,2,3,3,1,3,0
10423,2,3,2,3,2,1,1,0
10424,2,3,2,3,1,1,4,0
10425,2,3,2,2,2,1,3,0
10426,2,2,1,2,2,1,3,0
